GameTime,PreyPopulation,PredatorPopulation,PreyGrowth,PredatorGrowth,PreyDeath,PredatorDeath
40.332184,11,3,0,0,0,1
50.462173,10,3,0,0,0,1
50.462173,10,3,0,0,0,1
50.462173,10,3,0,0,0,1
50.462173,10,3,0,0,0,1
50.462173,10,3,0,0,0,1
50.462173,10,3,0,0,0,1
53.002148,4,3,0,0,0,1
60.127361,4,2,0,0,0,1
61.633705,4,2,1,0,0,0
61.633705,5,2,1,0,0,0
67.004333,5,3,1,1,0,0
67.004333,5,4,1,1,0,0
90.147659,5,4,0,0,0,1
91.664474,4,4,0,0,0,1
119.000908,3,4,0,0,0,1
123.123955,4,3,1,0,0,0
124.666451,5,3,1,0,0,0
129.003036,5,3,0,0,0,1
134.789566,6,2,1,0,0,0
137.004929,6,2,0,0,0,1
158.001328,6,1,0,0,0,1
184.929962,7,0,1,0,0,0
185.99527,8,0,1,0,0,0
186.511734,9,0,1,0,0,0
186.972748,10,0,1,0,0,0
187.529755,10,0,0,0,0,1
221.914993,9,0,0,0,0,1
236.667664,8,0,0,0,0,1
237.083328,8,0,0,0,0,1
237.72142,7,0,0,0,0,1
246.19278,6,0,1,0,0,0
247.705246,7,0,1,0,0,0
248.72438,8,0,1,0,0,0
248.86409,9,0,1,0,0,0
277.694519,9,0,0,0,0,1
296.294922,8,0,0,0,0,1
