GameTime,PreyPopulation,PredatorPopulation,PreyGrowth,PredatorGrowth,PreyDeath,PredatorDeath
50.318226,11,3,0,0,0,1
50.318226,11,3,0,0,0,1
50.318226,11,3,0,0,0,1
50.318226,11,3,0,0,0,1
50.318226,11,3,0,0,0,1
54.380783,6,3,0,0,0,1
60.94524,5,3,0,0,0,1
61.951004,5,3,1,0,0,0
67.000206,5,3,0,0,0,1
67.000206,5,3,0,0,0,1
75.147697,5,1,0,0,0,1
82.756477,5,1,1,0,0,0
112.102577,5,1,0,0,0,1
115.75061,5,1,1,0,0,0
120.32328,5,1,0,0,0,1
120.32328,5,1,0,0,0,1
141.003815,3,2,1,1,0,0
146.125153,3,2,0,0,0,1
152.238968,2,2,0,0,0,1
187.001923,1,2,0,0,0,1
193.654129,2,1,1,0,0,0
205.001236,2,2,1,1,0,0
243.788834,2,2,0,0,0,1
252.401596,1,2,0,0,0,1
257.002106,0,2,0,0,0,1
299.003723,0,1,0,0,0,1
