GameTime,PreyPopulation,PredatorPopulation,PreyGrowth,PredatorGrowth,PreyDeath,PredatorDeath
50.454823,7,7,0,0,0,1
50.454823,7,7,0,0,0,1
50.454823,7,7,0,0,0,1
52.49482,4,7,0,0,0,1
56.000504,3,7,0,0,0,1
56.000504,3,7,0,0,0,1
56.000504,3,7,0,0,0,1
61.625084,4,4,1,0,0,0
62.13736,5,4,1,0,0,0
68.003761,5,4,0,0,0,1
70.317886,5,3,0,0,0,1
74.002388,4,4,1,1,0,0
76.420944,4,4,0,0,0,1
97.000351,3,4,0,0,0,1
104.001144,3,4,1,1,0,0
106.365257,3,4,0,0,0,1
111.855713,2,4,0,0,0,1
112.356842,2,4,0,0,0,1
121.000992,0,4,0,0,0,1
125.001907,0,3,0,0,0,1
156.003555,0,2,0,0,0,1
158.002075,0,1,0,0,0,1
