GameTime,PreyPopulation,PredatorPopulation,PreyGrowth,PredatorGrowth,PreyDeath,PredatorDeath
50.42778,11,11,0,0,0,1
50.42778,11,11,0,0,0,1
50.42778,11,11,0,0,0,1
50.42778,11,11,0,0,0,1
52.002491,7,11,0,0,0,1
52.002491,7,11,0,0,0,1
52.002491,7,11,0,0,0,1
52.002491,7,11,0,0,0,1
52.002491,7,11,0,0,0,1
52.002491,7,11,0,0,0,1
52.002491,7,11,0,0,0,1
52.002491,7,11,0,0,0,1
52.475994,7,11,0,0,0,1
58.00156,6,3,0,0,0,1
60.607552,6,2,0,0,0,1
62.144112,6,2,1,0,0,0
62.144112,7,2,1,0,0,0
62.144112,8,2,1,0,0,0
68.242546,9,2,1,0,0,0
90.736237,9,2,0,0,0,1
91.004761,9,2,0,0,0,1
101.421951,8,1,0,0,0,1
112.624115,7,1,0,0,0,1
113.003662,7,2,1,1,0,0
115.667442,6,2,0,0,0,1
123.806229,6,2,1,0,0,0
134.429581,6,2,0,0,0,1
150.220047,5,2,0,0,0,1
154.277878,5,2,1,0,0,0
158.363602,6,2,1,0,0,0
171.000717,6,2,0,0,0,1
183.00325,6,2,1,1,0,0
191.5065,7,2,1,0,0,0
206.304901,8,2,1,0,0,0
209.755783,8,2,0,0,0,1
216.894714,8,2,1,0,0,0
220.121796,9,2,1,0,0,0
222.706558,10,2,1,0,0,0
236.002335,10,2,0,0,0,1
241.745819,10,1,0,0,0,1
256.561218,9,1,0,0,0,1
261.172638,9,1,1,0,0,0
267.337036,9,1,0,0,0,1
269.00351,8,1,0,0,0,1
271.204559,8,0,0,0,0,1
273.232208,7,0,0,0,0,1
276.447357,7,0,1,0,0,0
281.552765,8,0,1,0,0,0
283.615204,9,0,1,0,0,0
