GameTime,PreyPopulation,PredatorPopulation,PreyGrowth,PredatorGrowth,PreyDeath,PredatorDeath
40.424877,7,11,0,0,0,1
50.173119,6,11,0,0,0,1
50.173119,6,11,0,0,0,1
50.173119,6,11,0,0,0,1
50.173119,6,11,0,0,0,1
52.003471,2,11,0,0,0,1
52.003471,2,11,0,0,0,1
52.003471,2,11,0,0,0,1
52.003471,2,11,0,0,0,1
52.003471,2,11,0,0,0,1
52.003471,2,11,0,0,0,1
52.003471,2,11,0,0,0,1
52.18948,2,11,0,0,0,1
61.803005,2,4,1,0,0,0
67.003677,2,5,1,1,0,0
80.101341,2,5,0,0,0,1
97.000534,1,5,0,0,0,1
97.000534,1,5,0,0,0,1
106.000626,1,3,0,0,0,1
118.00293,1,2,0,0,0,1
131.002579,1,2,1,1,0,0
132.328339,1,2,0,0,0,1
163.003845,0,2,0,0,0,1
183.004257,0,1,0,0,0,1
