GameTime,PreyPopulation,PredatorPopulation,PreyGrowth,PredatorGrowth,PreyDeath,PredatorDeath
50.183399,11,3,0,0,0,1
50.183399,11,3,0,0,0,1
50.183399,11,3,0,0,0,1
50.183399,11,3,0,0,0,1
50.183399,11,3,0,0,0,1
50.183399,11,3,0,0,0,1
50.183399,11,3,0,0,0,1
51.004932,11,3,0,0,0,1
60.317364,4,2,0,0,0,1
76.004242,3,2,0,0,0,1
83.004074,3,1,0,0,0,1
85.171127,3,0,0,0,0,1
85.171127,3,0,0,0,0,1
90.751083,2,0,1,0,0,0
151.912888,3,0,1,0,0,0
152.421799,4,0,1,0,0,0
201.973465,4,0,0,0,0,1
202.982666,3,0,0,0,0,1
213.604752,3,0,1,0,0,0
225.282059,4,0,1,0,0,0
274.294159,4,0,0,0,0,1
277.463898,4,0,1,0,0,0
289.610535,5,0,1,0,0,0
