GameTime,PreyPopulation,PredatorPopulation,PreyGrowth,PredatorGrowth,PreyDeath,PredatorDeath
50.510826,7,3,0,0,0,1
50.510826,7,3,0,0,0,1
50.510826,7,3,0,0,0,1
54.002583,4,3,0,0,0,1
54.002583,4,3,0,0,0,1
54.002583,4,3,0,0,0,1
55.590714,4,0,0,0,0,1
61.677628,4,0,1,0,0,0
62.70071,5,0,1,0,0,0
64.215759,6,0,1,0,0,0
117.939362,6,0,0,0,0,1
124.03656,6,0,1,0,0,0
125.565041,7,0,1,0,0,0
126.075714,8,0,1,0,0,0
139.811066,8,0,0,0,0,1
176.394821,8,0,1,0,0,0
184.453735,8,0,0,0,0,1
185.58313,8,0,1,0,0,0
187.111893,9,0,1,0,0,0
188.00264,10,0,1,0,0,0
189.655426,11,0,1,0,0,0
204.972336,12,0,1,0,0,0
221.568909,12,0,0,0,0,1
237.406509,11,0,0,0,0,1
239.31366,10,0,0,0,0,1
241.97699,9,0,0,0,0,1
248.194199,9,0,1,0,0,0
248.194199,9,0,0,0,0,1
250.211105,9,0,1,0,0,0
258.379089,10,0,1,0,0,0
261.321564,10,0,0,0,0,1
274.641449,9,0,0,0,0,1
279.083984,9,0,1,0,0,0
