GameTime,PreyPopulation,PredatorPopulation,PreyGrowth,PredatorGrowth,PreyDeath,PredatorDeath
42.234375,3,11,0,0,0,1
52.004101,2,11,0,0,0,1
52.004101,2,11,0,0,0,1
52.004101,2,11,0,0,0,1
52.004101,2,11,0,0,0,1
52.004101,2,11,0,0,0,1
52.004101,2,11,0,0,0,1
62.003944,2,6,1,1,0,0
62.003944,2,6,0,0,0,1
62.038445,3,6,1,0,0,0
64.060043,3,5,0,0,0,1
65.075745,3,5,1,0,0,0
68.004074,3,6,1,1,0,0
86.485229,3,6,0,0,0,1
92.040642,2,6,0,0,0,1
103.004448,1,6,0,0,0,1
114.382217,1,5,0,0,0,1
122.004143,0,5,0,0,0,1
122.004143,0,5,0,0,0,1
131.002243,0,3,0,0,0,1
134.002533,0,2,0,0,0,1
172.003754,0,1,0,0,0,1
