GameTime,PreyPopulation,PredatorPopulation,PreyGrowth,PredatorGrowth,PreyDeath,PredatorDeath
50.309185,3,7,0,0,0,1
51.00174,3,7,0,0,0,1
51.00174,3,7,0,0,0,1
51.00174,3,7,0,0,0,1
51.00174,3,7,0,0,0,1
51.00174,3,7,0,0,0,1
51.00174,3,7,0,0,0,1
65.502113,3,1,1,0,0,0
76.673973,4,1,1,0,0,0
89.004593,4,1,0,0,0,1
128.249054,5,0,1,0,0,0
128.684021,5,0,0,0,0,1
138.302963,5,0,1,0,0,0
138.364822,6,0,1,0,0,0
188.472687,6,0,0,0,0,1
190.995422,5,0,0,0,0,1
192.081543,5,0,1,0,0,0
193.614853,5,0,0,0,0,1
200.105972,5,0,1,0,0,0
200.696503,6,0,1,0,0,0
251.37854,6,0,0,0,0,1
255.937729,6,0,1,0,0,0
262.542816,7,0,1,0,0,0
266.443451,8,0,1,0,0,0
294.266174,9,0,1,0,0,0
294.782104,10,0,1,0,0,0
