GameTime,PreyPopulation,PredatorPopulation,PreyGrowth,PredatorGrowth,PreyDeath,PredatorDeath
50.308651,7,3,0,0,0,1
55.001247,6,3,0,0,0,1
55.398197,6,3,0,0,0,1
60.496799,5,2,0,0,0,1
61.527634,5,2,1,0,0,0
61.527634,6,2,1,0,0,0
65.604195,6,2,0,0,0,1
67.136063,6,2,1,0,0,0
83.002548,6,3,1,1,0,0
117.004128,6,3,0,0,0,1
122.569855,6,2,0,0,0,1
123.520485,7,2,1,0,0,0
127.099945,7,2,1,0,0,0
128.676834,8,2,1,0,0,0
133.21344,9,2,1,0,0,0
151.62207,9,2,0,0,0,1
179.000824,8,2,0,0,0,1
179.000824,8,2,0,0,0,1
179.000824,8,2,0,0,0,1
184.714523,8,0,1,0,0,0
191.429123,9,0,1,0,0,0
191.429123,10,0,1,0,0,0
237.064194,10,0,0,0,0,1
246.69722,10,0,1,0,0,0
253.335327,11,0,1,0,0,0
253.847855,12,0,1,0,0,0
254.36145,13,0,1,0,0,0
257.213501,14,0,1,0,0,0
261.977142,14,0,0,0,0,1
266.398499,14,0,1,0,0,0
267.556793,15,0,1,0,0,0
282.241577,16,0,1,0,0,0
287.332947,16,0,0,0,0,1
