GameTime,PreyPopulation,PredatorPopulation,PreyGrowth,PredatorGrowth,PreyDeath,PredatorDeath
42.432198,11,7,0,0,0,1
50.593147,10,7,0,0,0,1
50.593147,10,7,0,0,0,1
50.593147,10,7,0,0,0,1
50.593147,10,7,0,0,0,1
50.593147,10,7,0,0,0,1
54.001026,5,7,0,0,0,1
54.001026,5,7,0,0,0,1
54.001026,5,7,0,0,0,1
54.001026,5,7,0,0,0,1
61.798138,6,3,1,0,0,0
61.798138,7,3,1,0,0,0
74.533051,8,3,1,0,0,0
77.002449,8,4,1,1,0,0
85.266754,8,4,0,0,0,1
89.003288,7,4,0,0,0,1
98.001862,7,3,0,0,0,1
123.518532,8,2,1,0,0,0
128.014618,9,2,1,0,0,0
128.014618,10,2,1,0,0,0
131.000854,10,2,0,0,0,1
135.799866,11,1,1,0,0,0
140.001114,11,1,0,0,0,1
143.967606,12,0,1,0,0,0
160.188812,12,0,0,0,0,1
163.372025,12,0,1,0,0,0
186.384842,13,0,1,0,0,0
188.770721,14,0,1,0,0,0
197.919189,14,0,0,0,0,1
198.840607,15,0,1,0,0,0
199.464325,15,0,1,0,0,0
205.7341,16,0,1,0,0,0
225.10083,17,0,1,0,0,0
236.847824,17,0,0,0,0,1
246.547928,17,0,1,0,0,0
247.533035,17,0,0,0,0,1
247.562653,18,0,1,0,0,0
249.297241,17,0,0,0,0,1
265.641724,17,0,1,0,0,0
266.332855,17,0,0,0,0,1
267.355438,17,0,1,0,0,0
272.620209,18,0,1,0,0,0
276.188507,18,0,0,0,0,1
287.471344,18,0,1,0,0,0
298.573334,18,0,0,0,0,1
