GameTime,PreyPopulation,PredatorPopulation,PreyGrowth,PredatorGrowth,PreyDeath,PredatorDeath
38.389027,11,7,0,0,0,1
50.133987,10,7,0,0,0,1
50.133987,10,7,0,0,0,1
50.133987,10,7,0,0,0,1
53.004688,7,7,0,0,0,1
61.866295,8,6,1,0,0,0
61.866295,9,6,1,0,0,0
62.378277,10,6,1,0,0,0
62.892029,11,6,1,0,0,0
65.461166,11,6,0,0,0,1
70.00045,10,6,0,0,0,1
70.639038,10,6,0,0,0,1
77.835304,10,5,1,0,0,0
81.001373,10,5,0,0,0,1
90.08992,10,4,0,0,0,1
98.318657,9,4,0,0,0,1
102.00193,8,4,0,0,0,1
102.00193,8,4,0,0,0,1
112.078056,8,2,0,0,0,1
122.285889,7,2,0,0,0,1
125.334328,7,2,1,0,0,0
126.364616,8,2,1,0,0,0
126.364616,9,2,1,0,0,0
126.883308,10,2,1,0,0,0
128.405167,10,2,0,0,0,1
138.097107,9,2,0,0,0,1
139.003632,9,3,1,1,0,0
151.002991,8,3,0,0,0,1
171.762268,9,2,1,0,0,0
177.288666,9,2,0,0,0,1
181.49144,8,2,0,0,0,1
186.590942,8,2,1,0,0,0
188.617935,9,2,1,0,0,0
190.037674,10,2,1,0,0,0
190.037674,11,2,1,0,0,0
190.037674,12,2,1,0,0,0
196.290817,12,2,0,0,0,1
210.44722,11,2,0,0,0,1
234.086151,11,2,1,0,0,0
237.160995,11,2,0,0,0,1
248.402725,11,2,1,0,0,0
250.449844,12,2,1,0,0,0
251.456787,13,2,1,0,0,0
251.960266,14,2,1,0,0,0
251.960266,15,2,1,0,0,0
252.473618,16,2,1,0,0,0
252.473618,16,2,0,0,0,1
265.324554,15,2,0,0,0,1
267.000671,14,2,0,0,0,1
267.000671,14,2,0,0,0,1
