GameTime,PreyPopulation,PredatorPopulation,PreyGrowth,PredatorGrowth,PreyDeath,PredatorDeath
50.551933,11,3,0,0,0,1
50.551933,11,3,0,0,0,1
50.551933,11,3,0,0,0,1
50.551933,11,3,0,0,0,1
50.551933,11,3,0,0,0,1
50.551933,11,3,0,0,0,1
51.000259,11,3,0,0,0,1
51.000259,11,3,0,0,0,1
51.000259,11,3,0,0,0,1
62.203499,6,0,1,0,0,0
62.711578,7,0,1,0,0,0
62.711578,8,0,1,0,0,0
63.232201,9,0,1,0,0,0
64.748413,10,0,1,0,0,0
118.43219,10,0,0,0,0,1
124.030396,10,0,1,0,0,0
125.541,11,0,1,0,0,0
125.541,12,0,1,0,0,0
126.062691,13,0,1,0,0,0
127.032341,14,0,1,0,0,0
128.05069,15,0,1,0,0,0
128.102997,16,0,1,0,0,0
132.654953,17,0,1,0,0,0
136.744125,18,0,1,0,0,0
172.968552,18,0,0,0,0,1
186.222672,18,0,1,0,0,0
186.727997,18,0,0,0,0,1
186.727997,19,0,1,0,0,0
189.289688,19,0,1,0,0,0
190.294724,19,0,0,0,0,1
190.804901,20,0,1,0,0,0
192.844711,20,0,1,0,0,0
194.72049,21,0,1,0,0,0
199.324036,22,0,1,0,0,0
214.746155,22,0,0,0,0,1
233.342545,22,0,1,0,0,0
233.392792,22,0,0,0,0,1
237.109268,21,0,0,0,0,1
237.636688,21,0,0,0,0,1
245.722733,19,0,0,0,0,1
249.302399,19,0,1,0,0,0
249.816391,20,0,1,0,0,0
250.147125,20,0,0,0,0,1
253.400101,20,0,1,0,0,0
253.918808,21,0,1,0,0,0
254.950119,22,0,1,0,0,0
256.894928,22,0,0,0,0,1
257.400146,22,0,0,0,0,1
261.385651,21,0,1,0,0,0
287.014923,22,0,1,0,0,0
294.822357,23,0,1,0,0,0
296.360504,24,0,1,0,0,0
296.87616,25,0,1,0,0,0
