GameTime,PreyPopulation,PredatorPopulation,PreyGrowth,PredatorGrowth,PreyDeath,PredatorDeath
50.636692,7,11,0,0,0,1
50.636692,7,11,0,0,0,1
57.004532,5,11,0,0,0,1
57.004532,5,11,0,0,0,1
57.004532,5,11,0,0,0,1
57.004532,5,11,0,0,0,1
57.004532,5,11,0,0,0,1
57.004532,5,11,0,0,0,1
57.004532,5,11,0,0,0,1
61.905376,6,4,1,0,0,0
61.905376,7,4,1,0,0,0
61.905376,8,4,1,0,0,0
63.950161,9,4,1,0,0,0
75.709885,9,4,0,0,0,1
78.000519,8,4,0,0,0,1
83.002365,8,3,0,0,0,1
84.340889,8,2,0,0,0,1
95.572968,7,2,0,0,0,1
106.744293,6,2,0,0,0,1
112.759033,5,2,0,0,0,1
113.25985,5,2,0,0,0,1
114.335823,3,2,0,0,0,1
131.537094,2,2,0,0,0,1
133.002945,1,2,0,0,0,1
163.004379,1,1,0,0,0,1
