GameTime,PreyPopulation,PredatorPopulation,PreyGrowth,PredatorGrowth,PreyDeath,PredatorDeath
50.2882,7,11,0,0,0,1
50.2882,7,11,0,0,0,1
50.2882,7,11,0,0,0,1
52.001667,4,11,0,0,0,1
52.001667,4,11,0,0,0,1
52.001667,4,11,0,0,0,1
52.001667,4,11,0,0,0,1
52.001667,4,11,0,0,0,1
52.001667,4,11,0,0,0,1
52.001667,4,11,0,0,0,1
52.001667,4,11,0,0,0,1
52.001667,4,11,0,0,0,1
61.965302,5,2,1,0,0,0
63.489712,6,2,1,0,0,0
72.0037,6,2,0,0,0,1
75.211754,6,1,0,0,0,1
85.845078,5,1,0,0,0,1
96.000641,4,1,0,0,0,1
100.019569,4,0,0,0,0,1
113.607697,3,0,0,0,0,1
114.617851,2,0,0,0,0,1
124.791565,2,0,1,0,0,0
191.059067,3,0,1,0,0,0
197.064896,3,0,0,0,0,1
252.255295,2,0,0,0,0,1
252.255295,3,0,1,0,0,0
