GameTime,PreyPopulation,PredatorPopulation,PreyGrowth,PredatorGrowth,PreyDeath,PredatorDeath
50.202682,7,7,0,0,0,1
50.202682,7,7,0,0,0,1
50.202682,7,7,0,0,0,1
50.202682,7,7,0,0,0,1
52.002441,3,7,0,0,0,1
52.002441,3,7,0,0,0,1
52.002441,3,7,0,0,0,1
52.002441,3,7,0,0,0,1
52.002441,3,7,0,0,0,1
52.002441,3,7,0,0,0,1
61.826572,4,1,1,0,0,0
65.369987,4,1,0,0,0,1
66.001549,4,1,0,0,0,1
66.896095,4,1,1,0,0,0
121.112236,4,0,0,0,0,1
125.194267,4,0,1,0,0,0
128.225693,4,0,0,0,0,1
129.775467,4,0,1,0,0,0
180.01358,4,0,0,0,0,1
185.474869,3,0,0,0,0,1
193.218002,3,0,1,0,0,0
197.277298,4,0,1,0,0,0
256.045105,5,0,1,0,0,0
259.072723,6,0,1,0,0,0
259.092804,7,0,1,0,0,0
294.102539,8,0,1,0,0,0
