GameTime,PreyPopulation,PredatorPopulation,PreyGrowth,PredatorGrowth,PreyDeath,PredatorDeath
50.546192,3,11,0,0,0,1
59.003777,2,11,0,0,0,1
59.003777,2,11,0,0,0,1
59.003777,2,11,0,0,0,1
59.003777,2,11,0,0,0,1
59.003777,2,11,0,0,0,1
59.003777,2,11,0,0,0,1
59.003777,2,11,0,0,0,1
61.809368,3,4,1,0,0,0
62.002552,3,4,0,0,0,1
62.827797,4,4,1,0,0,0
90.002335,4,4,1,1,0,0
92.002373,4,4,0,0,0,1
107.00219,4,3,0,0,0,1
112.161751,4,2,0,0,0,1
124.869263,4,2,1,0,0,0
128.353882,5,2,1,0,0,0
154.893875,5,2,0,0,0,1
166.00325,4,2,0,0,0,1
176.001678,4,1,0,0,0,1
178.818146,4,0,0,0,0,1
187.050171,4,0,1,0,0,0
189.584381,5,0,1,0,0,0
203.280594,6,0,1,0,0,0
242.457672,6,0,0,0,0,1
248.536316,6,0,1,0,0,0
251.523285,7,0,1,0,0,0
252.091019,8,0,1,0,0,0
264.762512,9,0,1,0,0,0
265.264984,10,0,1,0,0,0
285.637238,10,0,0,0,0,1
