GameTime,PreyPopulation,PredatorPopulation,PreyGrowth,PredatorGrowth,PreyDeath,PredatorDeath
30.425447,11,11,0,0,0,1
40.177944,10,11,0,0,0,1
50.359367,9,11,0,0,0,1
50.359367,9,11,0,0,0,1
50.359367,9,11,0,0,0,1
50.359367,9,11,0,0,0,1
50.359367,9,11,0,0,0,1
50.359367,9,11,0,0,0,1
54.456066,3,11,0,0,0,1
56.003532,2,11,0,0,0,1
56.003532,2,11,0,0,0,1
56.003532,2,11,0,0,0,1
56.003532,2,11,0,0,0,1
62.020138,3,7,1,0,0,0
66.003693,3,7,0,0,0,1
66.003693,3,8,1,1,0,0
70.671295,3,7,0,0,0,1
74.004272,2,7,0,0,0,1
76.003342,2,7,1,1,0,0
82.004105,2,7,0,0,0,1
82.004105,2,7,0,0,0,1
90.4179,2,5,0,0,0,1
101.001183,1,6,1,1,0,0
102.071915,1,6,0,0,0,1
123.000191,0,6,0,0,0,1
137.001205,0,5,0,0,0,1
147.000137,0,4,0,0,0,1
152.004868,0,3,0,0,0,1
152.004868,0,3,0,0,0,1
155.003296,0,1,0,0,0,1
