GameTime,PreyPopulation,PredatorPopulation,PreyGrowth,PredatorGrowth,PreyDeath,PredatorDeath
56.361214,3,3,0,0,0,1
61.939606,3,3,1,0,0,0
65.002243,3,4,1,1,0,0
65.002243,3,5,1,1,0,0
68.026878,3,5,0,0,0,1
86.004395,2,5,0,0,0,1
117.004738,2,4,0,0,0,1
120.249733,2,3,0,0,0,1
141.004593,1,3,0,0,0,1
154.110687,2,2,1,0,0,0
164.262161,2,2,0,0,0,1
172.004822,1,3,1,1,0,0
176.00322,1,4,1,1,0,0
188.088364,1,4,0,0,0,1
224.000641,0,4,0,0,0,1
227.000671,0,3,0,0,0,1
236.001663,0,2,0,0,0,1
236.001663,0,2,0,0,0,1
