GameTime,PreyPopulation,PredatorPopulation,PreyGrowth,PredatorGrowth,PreyDeath,PredatorDeath
40.467655,7,11,0,0,0,1
42.016983,6,11,0,0,0,1
50.662037,5,11,0,0,0,1
52.002613,4,11,0,0,0,1
52.002613,4,11,0,0,0,1
52.002613,4,11,0,0,0,1
52.002613,4,11,0,0,0,1
52.002613,4,11,0,0,0,1
52.002613,4,11,0,0,0,1
60.334023,4,5,0,0,0,1
61.874741,4,5,1,0,0,0
62.888874,5,5,1,0,0,0
76.002838,5,5,0,0,0,1
81.000183,5,4,0,0,0,1
91.000816,5,3,0,0,0,1
91.000816,5,4,1,1,0,0
95.003029,5,3,0,0,0,1
110.660164,5,2,0,0,0,1
111.673599,4,2,0,0,0,1
132.415466,3,2,0,0,0,1
155.001465,2,3,1,1,0,0
157.000717,2,3,0,0,0,1
164.243866,2,2,0,0,0,1
216.001511,1,2,0,0,0,1
216.001511,1,2,0,0,0,1
