GameTime,PreyPopulation,PredatorPopulation,PreyGrowth,PredatorGrowth,PreyDeath,PredatorDeath
46.216057,7,11,0,0,0,1
50.325474,6,11,0,0,0,1
50.325474,6,11,0,0,0,1
50.325474,6,11,0,0,0,1
51.00425,6,11,0,0,0,1
51.00425,6,11,0,0,0,1
51.00425,6,11,0,0,0,1
51.00425,6,11,0,0,0,1
51.00425,6,11,0,0,0,1
51.00425,6,11,0,0,0,1
62.001659,4,5,1,0,0,0
62.001659,5,5,1,0,0,0
62.001659,5,6,1,1,0,0
65.589264,6,6,1,0,0,0
83.002136,6,6,0,0,0,1
83.002136,6,6,0,0,0,1
102.004738,6,4,0,0,0,1
102.004738,6,4,0,0,0,1
112.497253,6,2,0,0,0,1
115.002426,5,2,0,0,0,1
115.002426,5,2,0,0,0,1
121.116875,5,0,0,0,0,1
123.651169,5,0,1,0,0,0
124.696922,6,0,1,0,0,0
127.735886,7,0,1,0,0,0
172.790146,7,0,0,0,0,1
185.473953,7,0,1,0,0,0
186.50209,8,0,1,0,0,0
190.05397,9,0,1,0,0,0
192.584534,10,0,1,0,0,0
203.235367,11,0,1,0,0,0
237.211227,11,0,0,0,0,1
238.229492,10,0,0,0,0,1
246.879761,10,0,1,0,0,0
247.395325,11,0,1,0,0,0
251.987671,12,0,1,0,0,0
265.555145,13,0,1,0,0,0
265.696228,14,0,1,0,0,0
271.300903,15,0,1,0,0,0
272.833191,16,0,1,0,0,0
273.345978,17,0,1,0,0,0
297.719543,17,0,0,0,0,1
