GameTime,PreyPopulation,PredatorPopulation,PreyGrowth,PredatorGrowth,PreyDeath,PredatorDeath
50.258408,3,11,0,0,0,1
55.003269,2,11,0,0,0,1
55.003269,2,11,0,0,0,1
55.003269,2,11,0,0,0,1
55.003269,2,11,0,0,0,1
55.003269,2,11,0,0,0,1
55.003269,2,11,0,0,0,1
55.003269,2,11,0,0,0,1
55.003269,2,11,0,0,0,1
61.966995,3,3,1,0,0,0
69.085648,4,3,1,0,0,0
73.004555,4,4,1,1,0,0
76.000465,4,4,0,0,0,1
93.003883,4,3,0,0,0,1
102.493759,4,2,0,0,0,1
121.004219,3,2,0,0,0,1
127.361801,4,1,1,0,0,0
130.91156,5,1,1,0,0,0
131.931519,6,1,1,0,0,0
134.468781,6,1,0,0,0,1
181.102829,5,1,0,0,0,1
186.00322,4,1,0,0,0,1
194.26915,5,0,1,0,0,0
195.372971,6,0,1,0,0,0
203.514725,7,0,1,0,0,0
234.305283,7,0,0,0,0,1
251.600876,6,0,0,0,0,1
255.63829,5,0,0,0,0,1
259.696259,5,0,1,0,0,0
265.778076,6,0,1,0,0,0
270.777557,6,0,0,0,0,1
280.300751,6,0,1,0,0,0
