GameTime,PreyPopulation,PredatorPopulation,PreyGrowth,PredatorGrowth,PreyDeath,PredatorDeath
50.246967,11,11,0,0,0,1
50.246967,11,11,0,0,0,1
50.246967,11,11,0,0,0,1
50.246967,11,11,0,0,0,1
62.060646,8,11,1,0,0,0
62.060646,9,11,1,0,0,0
62.574524,10,11,1,0,0,0
62.574524,11,11,1,0,0,0
62.574524,12,11,1,0,0,0
64.116615,13,11,1,0,0,0
66.002258,13,11,0,0,0,1
66.002258,13,11,0,0,0,1
66.002258,13,11,0,0,0,1
66.002258,13,11,0,0,0,1
66.002258,13,11,0,0,0,1
66.002258,13,11,0,0,0,1
66.002258,13,11,0,0,0,1
68.267204,13,4,0,0,0,1
78.002205,12,5,1,1,0,0
78.002205,12,5,0,0,0,1
80.501381,12,4,0,0,0,1
92.278816,11,4,0,0,0,1
93.001236,11,5,1,1,0,0
112.922913,10,5,0,0,0,1
115.499756,9,5,0,0,0,1
116.002098,9,5,0,0,0,1
120.588394,8,4,0,0,0,1
124.128349,8,4,1,0,0,0
124.638222,9,4,1,0,0,0
124.638222,10,4,1,0,0,0
124.638222,11,4,1,0,0,0
126.099274,12,4,1,0,0,0
126.172386,13,4,1,0,0,0
132.002869,13,4,0,0,0,1
146.004196,13,3,0,0,0,1
170.061447,13,2,0,0,0,1
171.108215,12,2,0,0,0,1
173.000549,11,2,0,0,0,1
176.71524,11,1,0,0,0,1
181.004028,10,2,1,1,0,0
185.967117,11,2,1,0,0,0
186.993973,12,2,1,0,0,0
186.993973,13,2,1,0,0,0
190.08992,14,2,1,0,0,0
191.635071,15,2,1,0,0,0
197.850037,15,2,0,0,0,1
203.044693,14,2,0,0,0,1
209.702728,14,2,1,0,0,0
230.773376,15,2,1,0,0,0
233.00383,15,2,0,0,0,1
237.940552,15,1,0,0,0,1
240.438065,14,1,0,0,0,1
249.151428,14,1,1,0,0,0
250.6707,15,1,1,0,0,0
251.723541,16,1,1,0,0,0
253.263779,16,1,0,0,0,1
258.417145,15,1,0,0,0,1
259.963654,14,1,0,0,0,1
264.563934,14,1,1,0,0,0
265.582794,14,1,0,0,0,1
285.911469,13,1,0,0,0,1
286.423401,13,1,0,0,0,1
288.490021,11,1,0,0,0,1
293.721924,11,1,1,0,0,0
