GameTime,PreyPopulation,PredatorPopulation,PreyGrowth,PredatorGrowth,PreyDeath,PredatorDeath
50.505001,11,3,0,0,0,1
50.505001,11,3,0,0,0,1
50.505001,11,3,0,0,0,1
50.505001,11,3,0,0,0,1
50.505001,11,3,0,0,0,1
54.001984,6,3,0,0,0,1
54.001984,6,3,0,0,0,1
62.208294,7,1,1,0,0,0
69.828835,8,1,1,0,0,0
72.888,9,1,1,0,0,0
73.398666,10,1,1,0,0,0
73.920761,11,1,1,0,0,0
75.000137,11,1,0,0,0,1
80.042152,12,0,1,0,0,0
125.248306,13,0,1,0,0,0
125.75634,13,0,0,0,0,1
125.75634,13,0,0,0,0,1
128.302353,11,0,0,0,0,1
132.91185,11,0,1,0,0,0
134.946625,12,0,1,0,0,0
135.449905,13,0,1,0,0,0
135.964157,13,0,0,0,0,1
136.470627,14,0,1,0,0,0
137.498123,14,0,1,0,0,0
139.549026,14,0,0,0,0,1
143.642319,14,0,1,0,0,0
184.979492,14,0,0,0,0,1
187.005127,14,0,1,0,0,0
195.047241,15,0,1,0,0,0
197.217072,16,0,1,0,0,0
197.613251,16,0,0,0,0,1
198.746292,16,0,1,0,0,0
199.258209,17,0,1,0,0,0
199.774918,18,0,1,0,0,0
203.656036,18,0,0,0,0,1
208.98761,18,0,1,0,0,0
249.250259,19,0,1,0,0,0
249.250259,20,0,1,0,0,0
250.615341,21,0,1,0,0,0
257.278534,22,0,1,0,0,0
257.278534,23,0,1,0,0,0
260.488708,24,0,1,0,0,0
261.532104,25,0,1,0,0,0
262.546021,26,0,1,0,0,0
263.014923,27,0,1,0,0,0
263.586731,28,0,1,0,0,0
264.537872,28,0,0,0,0,1
275.853241,28,0,1,0,0,0
298.339966,29,0,1,0,0,0
