GameTime,PreyPopulation,PredatorPopulation,PreyGrowth,PredatorGrowth,PreyDeath,PredatorDeath
40.172585,11,11,0,0,0,1
46.289349,10,11,0,0,0,1
50.362442,9,11,0,0,0,1
50.362442,9,11,0,0,0,1
50.362442,9,11,0,0,0,1
50.362442,9,11,0,0,0,1
54.000813,5,11,0,0,0,1
54.000813,5,11,0,0,0,1
54.000813,5,11,0,0,0,1
54.000813,5,11,0,0,0,1
54.000813,5,11,0,0,0,1
54.000813,5,11,0,0,0,1
54.000813,5,11,0,0,0,1
62.050152,6,4,1,0,0,0
62.050152,7,4,1,0,0,0
67.141197,8,4,1,0,0,0
75.265572,8,4,0,0,0,1
80.868706,7,4,0,0,0,1
81.00296,7,4,0,0,0,1
81.00296,7,4,0,0,0,1
93.000275,6,2,0,0,0,1
98.002663,6,2,1,1,0,0
112.348373,6,2,0,0,0,1
115.392143,5,2,0,0,0,1
127.070724,4,2,0,0,0,1
134.182648,4,2,1,0,0,0
140.341232,4,2,0,0,0,1
141.854202,4,2,1,0,0,0
143.002243,4,2,0,0,0,1
195.76239,5,1,1,0,0,0
200.342468,6,1,1,0,0,0
204.413589,7,1,1,0,0,0
222.232437,8,1,1,0,0,0
240.002335,8,1,0,0,0,1
256.272064,8,0,0,0,0,1
261.830292,8,0,1,0,0,0
268.881836,9,0,1,0,0,0
271.424622,10,0,1,0,0,0
271.464111,11,0,1,0,0,0
284.126709,12,0,1,0,0,0
294.889923,13,0,1,0,0,0
