GameTime,PreyPopulation,PredatorPopulation,PreyGrowth,PredatorGrowth,PreyDeath,PredatorDeath
50.458042,7,3,0,0,0,1
50.458042,7,3,0,0,0,1
50.458042,7,3,0,0,0,1
51.003052,7,3,0,0,0,1
61.616184,5,2,1,0,0,0
61.616184,6,2,1,0,0,0
61.616184,7,2,1,0,0,0
64.683151,8,2,1,0,0,0
77.003899,8,2,0,0,0,1
96.000343,8,1,0,0,0,1
123.451599,9,0,1,0,0,0
123.964798,10,0,1,0,0,0
124.661034,11,0,1,0,0,0
124.994026,12,0,1,0,0,0
125.17733,13,0,1,0,0,0
125.17733,14,0,1,0,0,0
126.602669,15,0,1,0,0,0
128.73349,16,0,1,0,0,0
174.27243,16,0,0,0,0,1
185.471573,16,0,1,0,0,0
186.73288,17,0,1,0,0,0
187.252426,18,0,1,0,0,0
187.522293,19,0,1,0,0,0
188.270996,20,0,1,0,0,0
189.621689,21,0,1,0,0,0
190.836655,22,0,1,0,0,0
190.836655,23,0,1,0,0,0
192.704361,24,0,1,0,0,0
194.136856,25,0,1,0,0,0
195.170486,26,0,1,0,0,0
213.611404,27,0,1,0,0,0
219.174942,28,0,1,0,0,0
237.686279,28,0,0,0,0,1
239.079346,27,0,0,0,0,1
249.097824,27,0,1,0,0,0
249.620071,28,0,1,0,0,0
250.312576,29,0,1,0,0,0
251.418503,30,0,1,0,0,0
252.168732,31,0,1,0,0,0
252.442368,32,0,1,0,0,0
252.996292,33,0,1,0,0,0
253.19899,34,0,1,0,0,0
256.485504,35,0,1,0,0,0
258.529755,36,0,1,0,0,0
264.681213,36,0,0,0,0,1
269.371033,35,0,0,0,0,1
275.067169,35,0,1,0,0,0
275.531555,36,0,1,0,0,0
275.579071,37,0,1,0,0,0
277.100769,37,0,0,0,0,1
282.425293,37,0,1,0,0,0
283.702118,38,0,1,0,0,0
291.916595,39,0,1,0,0,0
293.972198,40,0,1,0,0,0
293.972198,41,0,1,0,0,0
295.161957,42,0,1,0,0,0
295.674103,43,0,1,0,0,0
