GameTime,PreyPopulation,PredatorPopulation,PreyGrowth,PredatorGrowth,PreyDeath,PredatorDeath
50.466785,3,11,0,0,0,1
56.001587,2,11,0,0,0,1
56.001587,2,11,0,0,0,1
56.001587,2,11,0,0,0,1
56.001587,2,11,0,0,0,1
56.001587,2,11,0,0,0,1
56.001587,2,11,0,0,0,1
56.001587,2,11,0,0,0,1
61.637951,3,4,1,0,0,0
62.001656,3,5,1,1,0,0
65.004112,3,6,1,1,0,0
67.217873,4,6,1,0,0,0
69.002563,4,7,1,1,0,0
91.001938,4,7,0,0,0,1
104.004097,4,6,0,0,0,1
104.004097,4,6,0,0,0,1
111.927383,4,4,0,0,0,1
114.002525,3,4,0,0,0,1
115.577065,3,3,0,0,0,1
116.003136,3,3,0,0,0,1
117.493065,2,2,0,0,0,1
120.001541,1,2,0,0,0,1
121.004204,1,1,0,0,0,1
129.213242,2,0,1,0,0,0
193.380402,3,0,1,0,0,0
243.472214,3,0,0,0,0,1
254.604813,3,0,1,0,0,0
272.320221,4,0,1,0,0,0
