GameTime,PreyPopulation,PredatorPopulation,PreyGrowth,PredatorGrowth,PreyDeath,PredatorDeath
50.197857,7,11,0,0,0,1
50.197857,7,11,0,0,0,1
50.197857,7,11,0,0,0,1
50.197857,7,11,0,0,0,1
52.004597,3,11,0,0,0,1
52.004597,3,11,0,0,0,1
52.004597,3,11,0,0,0,1
52.004597,3,11,0,0,0,1
52.004597,3,11,0,0,0,1
52.004597,3,11,0,0,0,1
52.004597,3,11,0,0,0,1
52.004597,3,11,0,0,0,1
61.853043,4,3,1,0,0,0
63.385651,5,3,1,0,0,0
77.002068,5,3,0,0,0,1
82.00148,5,2,0,0,0,1
85.234543,5,1,0,0,0,1
95.329269,4,1,0,0,0,1
106.484924,3,1,0,0,0,1
119.595284,2,1,0,0,0,1
126.170837,2,1,1,0,0,0
188.473572,3,1,1,0,0,0
197.0625,4,1,1,0,0,0
238.634216,4,1,0,0,0,1
249.803955,4,1,1,0,0,0
252.258713,4,1,0,0,0,1
258.365387,4,1,1,0,0,0
262.00473,4,1,0,0,0,1
