GameTime,PreyPopulation,PredatorPopulation,PreyGrowth,PredatorGrowth,PreyDeath,PredatorDeath
40.017883,7,11,0,0,0,1
50.263489,6,11,0,0,0,1
50.263489,6,11,0,0,0,1
51.000122,6,11,0,0,0,1
51.000122,6,11,0,0,0,1
51.000122,6,11,0,0,0,1
51.000122,6,11,0,0,0,1
56.389614,4,7,0,0,0,1
61.976917,4,7,1,0,0,0
65.003525,4,8,1,1,0,0
67.591003,5,8,1,0,0,0
68.004356,5,9,1,1,0,0
68.004356,5,9,0,0,0,1
72.188362,5,8,0,0,0,1
80.327896,4,8,0,0,0,1
88.427261,3,8,0,0,0,1
92.032265,2,8,0,0,0,1
93.004532,2,8,0,0,0,1
100.103561,1,7,0,0,0,1
124.00386,0,7,0,0,0,1
129.00119,0,6,0,0,0,1
136.003662,0,5,0,0,0,1
142.004242,0,4,0,0,0,1
142.004242,0,4,0,0,0,1
142.004242,0,4,0,0,0,1
150.000595,0,1,0,0,0,1
