GameTime,PreyPopulation,PredatorPopulation,PreyGrowth,PredatorGrowth,PreyDeath,PredatorDeath
50.169785,7,3,0,0,0,1
50.169785,7,3,0,0,0,1
50.169785,7,3,0,0,0,1
51.004547,7,3,0,0,0,1
51.004547,7,3,0,0,0,1
60.351936,4,1,0,0,0,1
61.87431,4,1,1,0,0,0
61.87431,5,1,1,0,0,0
82.11747,6,1,1,0,0,0
91.004974,6,1,0,0,0,1
123.690712,7,0,1,0,0,0
123.714806,8,0,1,0,0,0
124.728989,9,0,1,0,0,0
133.850388,10,0,1,0,0,0
145.031387,11,0,1,0,0,0
147.067627,12,0,1,0,0,0
173.845139,12,0,0,0,0,1
185.645233,12,0,1,0,0,0
186.155167,13,0,1,0,0,0
186.155167,14,0,1,0,0,0
186.672333,15,0,1,0,0,0
189.72345,16,0,1,0,0,0
197.370163,16,0,0,0,0,1
200.404556,16,0,1,0,0,0
207.012711,17,0,1,0,0,0
219.495438,17,0,0,0,0,1
220.180984,17,0,0,0,0,1
238.971191,15,0,0,0,0,1
240.904907,14,0,0,0,0,1
244.977585,13,0,0,0,0,1
246.50293,12,0,0,0,0,1
248.537018,12,0,1,0,0,0
249.14122,13,0,1,0,0,0
251.18364,14,0,1,0,0,0
251.689194,15,0,1,0,0,0
252.714798,15,0,0,0,0,1
257.162598,15,0,1,0,0,0
268.446228,16,0,1,0,0,0
270.370789,17,0,1,0,0,0
270.9823,18,0,1,0,0,0
