GameTime,PreyPopulation,PredatorPopulation,PreyGrowth,PredatorGrowth,PreyDeath,PredatorDeath
50.239594,3,7,0,0,0,1
50.239594,3,7,0,0,0,1
51.000027,3,7,0,0,0,1
51.000027,3,7,0,0,0,1
51.000027,3,7,0,0,0,1
69.979317,2,4,1,0,0,0
76.004059,2,4,0,0,0,1
92.000717,2,3,0,0,0,1
92.000717,2,3,0,0,0,1
103.000977,2,1,0,0,0,1
131.658112,3,0,1,0,0,0
132.190887,4,0,1,0,0,0
182.304642,4,0,0,0,0,1
193.324966,4,0,1,0,0,0
208.593628,5,0,1,0,0,0
209.505478,5,0,0,0,0,1
244.844757,4,0,0,0,0,1
254.520264,4,0,1,0,0,0
259.137512,4,0,0,0,0,1
272.283478,4,0,1,0,0,0
