GameTime,PreyPopulation,PredatorPopulation,PreyGrowth,PredatorGrowth,PreyDeath,PredatorDeath
50.416851,11,11,0,0,0,1
50.416851,11,11,0,0,0,1
50.416851,11,11,0,0,0,1
50.416851,11,11,0,0,0,1
50.416851,11,11,0,0,0,1
50.416851,11,11,0,0,0,1
50.416851,11,11,0,0,0,1
56.002563,4,11,0,0,0,1
56.002563,4,11,0,0,0,1
56.002563,4,11,0,0,0,1
56.002563,4,11,0,0,0,1
56.002563,4,11,0,0,0,1
56.002563,4,11,0,0,0,1
56.065708,4,11,0,0,0,1
62.20377,4,5,1,0,0,0
62.20377,5,5,1,0,0,0
64.253731,6,5,1,0,0,0
66.003525,6,5,0,0,0,1
82.002403,6,4,0,0,0,1
99.004524,6,3,0,0,0,1
99.004524,6,3,0,0,0,1
105.003723,6,1,0,0,0,1
105.655106,6,1,0,0,0,1
114.775101,5,0,0,0,0,1
123.889641,5,0,1,0,0,0
124.405548,6,0,1,0,0,0
125.415787,7,0,1,0,0,0
130.015091,8,0,1,0,0,0
185.794006,9,0,1,0,0,0
187.333618,10,0,1,0,0,0
190.001144,11,0,1,0,0,0
191.53511,12,0,1,0,0,0
192.55513,13,0,1,0,0,0
194.60524,14,0,1,0,0,0
210.73024,14,0,0,0,0,1
226.520905,13,0,0,0,0,1
231.62764,12,0,0,0,0,1
245.495804,11,0,0,0,0,1
250.794525,11,0,1,0,0,0
253.166275,12,0,1,0,0,0
255.139069,13,0,1,0,0,0
255.206512,14,0,1,0,0,0
256.736023,15,0,1,0,0,0
257.45459,15,0,0,0,0,1
259.789093,15,0,1,0,0,0
268.401276,15,0,0,0,0,1
276.568787,14,0,0,0,0,1
