GameTime,PreyPopulation,PredatorPopulation,PreyGrowth,PredatorGrowth,PreyDeath,PredatorDeath
28.134167,11,3,0,0,0,1
50.614899,10,3,0,0,0,1
50.614899,10,3,0,0,0,1
50.614899,10,3,0,0,0,1
50.614899,10,3,0,0,0,1
50.614899,10,3,0,0,0,1
53.004154,5,3,0,0,0,1
61.790813,6,2,1,0,0,0
61.790813,7,2,1,0,0,0
70.412384,7,2,0,0,0,1
76.001991,6,2,0,0,0,1
80.597397,6,1,0,0,0,1
91.213715,5,1,0,0,0,1
98.29467,4,1,0,0,0,1
117.539864,3,1,0,0,0,1
123.619324,3,1,1,0,0,0
133.26123,4,1,1,0,0,0
151.003769,4,1,0,0,0,1
184.922272,5,0,1,0,0,0
196.060318,6,0,1,0,0,0
208.619553,6,0,0,0,0,1
238.57338,5,0,0,0,0,1
241.520676,4,0,0,0,0,1
260.312988,4,0,1,0,0,0
