GameTime,PreyPopulation,PredatorPopulation,FPS,PreyGrowth,PredatorGrowth,PreyDeath,PredatorDeath
36.07682,22,13,0,0,0,1
50.426643,21,13,0,0,0,1
50.426643,21,13,0,0,0,1
50.426643,21,13,0,0,0,1
50.426643,21,13,0,0,0,1
50.426643,21,13,0,0,0,1
50.426643,21,13,0,0,0,1
50.426643,21,13,0,0,0,1
50.426643,21,13,0,0,0,1
50.426643,21,13,0,0,0,1
50.426643,21,13,0,0,0,1
50.426643,21,13,0,0,0,1
50.426643,21,13,0,0,0,1
50.426643,21,13,0,0,0,1
50.426643,21,13,0,0,0,1
50.426643,21,13,0,0,0,1
50.426643,21,13,0,0,0,1
50.426643,21,13,0,0,0,1
54.001591,4,13,0,0,0,1
54.001591,4,13,0,0,0,1
54.001591,4,13,0,0,0,1
54.001591,4,13,0,0,0,1
54.001591,4,13,0,0,0,1
54.001591,4,13,0,0,0,1
54.001591,4,13,0,0,0,1
62.711433,5,6,1,0,0,0
68.313866,6,6,1,0,0,0
73.001091,6,7,1,1,0,0
75.963173,7,7,1,0,0,0
83.004837,7,7,0,0,0,1
85.004219,7,7,1,1,0,0
90.00206,7,8,1,1,0,0
90.796036,7,8,0,0,0,1
101.004791,6,8,0,0,0,1
102.0,6,7,0,0,0,1
118.002373,6,6,0,0,0,1
126.455994,6,5,0,0,0,1
136.003555,5,5,0,0,0,1
136.300568,5,5,0,0,0,1
137.834763,5,4,1,0,0,0
146.485733,5,4,0,0,0,1
147.00264,5,4,0,0,0,1
161.008667,5,3,1,0,0,0
171.887497,5,3,0,0,0,1
174.002502,4,3,0,0,0,1
178.310791,4,2,0,0,0,1
180.000793,3,3,1,1,0,0
194.001038,3,3,0,0,0,1
195.541107,3,2,0,0,0,1
198.251968,2,2,0,0,0,1
220.33638,1,2,0,0,0,1
268.001617,0,2,0,0,0,1
272.004669,0,1,0,0,0,1
