GameTime,PreyPopulation,PredatorPopulation,FPS,PreyGrowth,PredatorGrowth,PreyDeath,PredatorDeath
50.587669,5,13,0,0,0,1
50.587669,5,13,0,0,0,1
51.001698,5,13,0,0,0,1
51.001698,5,13,0,0,0,1
51.001698,5,13,0,0,0,1
51.001698,5,13,0,0,0,1
51.001698,5,13,0,0,0,1
51.001698,5,13,0,0,0,1
51.001698,5,13,0,0,0,1
51.001698,5,13,0,0,0,1
51.001698,5,13,0,0,0,1
51.001698,5,13,0,0,0,1
51.001698,5,13,0,0,0,1
51.001698,5,13,0,0,0,1
51.001698,5,13,0,0,0,1
62.267471,4,0,1,0,0,0
62.267471,5,0,1,0,0,0
64.80265,6,0,1,0,0,0
118.449013,6,0,0,0,0,1
123.598572,6,0,1,0,0,0
124.108559,7,0,1,0,0,0
127.146416,8,0,1,0,0,0
133.729523,9,0,1,0,0,0
143.395996,9,0,0,0,0,1
185.975159,9,0,1,0,0,0
185.975159,9,0,0,0,0,1
186.479996,10,0,1,0,0,0
187.5065,10,0,1,0,0,0
188.535309,11,0,1,0,0,0
193.109024,12,0,1,0,0,0
224.628174,12,0,0,0,0,1
229.207947,11,0,0,0,0,1
236.759521,10,0,0,0,0,1
251.059952,10,0,1,0,0,0
252.071777,11,0,1,0,0,0
252.071777,12,0,1,0,0,0
255.133942,13,0,1,0,0,0
257.548706,14,0,1,0,0,0
257.684021,15,0,1,0,0,0
264.652924,16,0,1,0,0,0
277.406158,17,0,1,0,0,0
