GameTime,PreyPopulation,PredatorPopulation,FPS,PreyGrowth,PredatorGrowth,PreyDeath,PredatorDeath
38.273052,5,5,0,0,0,1
50.557827,4,5,0,0,0,1
50.557827,4,5,0,0,0,1
57.000343,2,5,0,0,0,1
57.000343,2,5,0,0,0,1
57.000343,2,5,0,0,0,1
62.749577,3,2,1,0,0,0
85.00071,3,2,0,0,0,1
88.001816,3,1,0,0,0,1
92.194252,4,0,1,0,0,0
113.347549,4,0,0,0,0,1
126.127998,4,0,1,0,0,0
156.469437,5,0,1,0,0,0
168.560669,5,0,0,0,0,1
176.269775,4,0,0,0,0,1
188.92218,4,0,1,0,0,0
218.305527,5,0,1,0,0,0
242.531204,5,0,0,0,0,1
253.294296,5,0,1,0,0,0
260.417236,5,0,0,0,0,1
280.669586,5,0,1,0,0,0
