GameTime,PreyPopulation,PredatorPopulation,FPS,PreyGrowth,PredatorGrowth,PreyDeath,PredatorDeath
44.105579,22,5,0,0,0,1
50.273804,21,5,0,0,0,1
50.273804,21,5,0,0,0,1
50.273804,21,5,0,0,0,1
50.273804,21,5,0,0,0,1
50.273804,21,5,0,0,0,1
50.273804,21,5,0,0,0,1
50.273804,21,5,0,0,0,1
50.273804,21,5,0,0,0,1
51.004425,21,5,0,0,0,1
51.004425,21,5,0,0,0,1
55.397045,13,3,0,0,0,1
60.496784,12,3,0,0,0,1
62.545055,12,3,1,0,0,0
62.545055,13,3,1,0,0,0
62.545055,14,3,1,0,0,0
62.545055,15,3,1,0,0,0
62.545055,16,3,1,0,0,0
62.545055,17,3,1,0,0,0
65.154945,18,3,1,0,0,0
65.656982,19,3,1,0,0,0
69.324394,20,3,1,0,0,0
75.557961,21,3,1,0,0,0
85.401703,21,3,0,0,0,1
91.002609,20,3,0,0,0,1
112.876511,20,2,0,0,0,1
117.99556,19,2,0,0,0,1
120.079605,18,2,0,0,0,1
125.225662,18,2,1,0,0,0
125.749512,18,2,0,0,0,1
125.749512,18,2,0,0,0,1
125.749512,19,2,1,0,0,0
127.313919,18,2,1,0,0,0
128.368881,19,2,1,0,0,0
128.90387,20,2,1,0,0,0
130.469452,21,2,1,0,0,0
131.519638,22,2,1,0,0,0
142.469955,23,2,1,0,0,0
147.211426,24,2,1,0,0,0
155.002701,24,3,1,1,0,0
164.485275,24,3,0,0,0,1
164.989365,25,3,1,0,0,0
169.695068,24,3,0,0,0,1
171.000565,23,4,1,1,0,0
177.576645,23,4,0,0,0,1
180.257874,22,4,0,0,0,1
182.302948,21,4,0,0,0,1
187.048431,21,4,1,0,0,0
187.987198,22,4,1,0,0,0
188.531296,23,4,1,0,0,0
189.70752,24,4,1,0,0,0
192.218552,25,4,1,0,0,0
197.567841,25,4,0,0,0,1
201.231903,25,4,1,0,0,0
202.17717,25,4,0,0,0,1
205.895737,25,4,1,0,0,0
210.073044,25,4,0,0,0,1
213.124878,24,4,0,0,0,1
214.783936,24,4,1,0,0,0
234.000839,24,4,0,0,0,1
234.000839,24,5,1,1,0,0
240.632523,24,4,0,0,0,1
243.676315,23,4,0,0,0,1
249.220184,23,4,1,0,0,0
250.293152,23,4,0,0,0,1
250.431381,24,4,1,0,0,0
252.5186,23,4,0,0,0,1
253.467667,23,4,0,0,0,1
255.005905,21,4,0,0,0,1
256.652924,20,4,0,0,0,1
257.147186,20,4,0,0,0,1
267.609375,19,4,1,0,0,0
270.000214,19,4,0,0,0,1
271.319824,20,3,1,0,0,0
272.394104,21,3,1,0,0,0
275.450928,21,3,0,0,0,1
275.55249,22,3,1,0,0,0
285.466461,22,3,1,0,0,0
290.610321,23,3,1,0,0,0
291.777771,24,3,1,0,0,0
292.688507,25,3,1,0,0,0
293.37381,26,3,1,0,0,0
295.275513,27,3,1,0,0,0
295.511566,28,3,1,0,0,0
296.340546,29,3,1,0,0,0
