GameTime,PreyPopulation,PredatorPopulation,FPS,PreyGrowth,PredatorGrowth,PreyDeath,PredatorDeath
50.156055,22,5,0,0,0,1
50.156055,22,5,0,0,0,1
50.156055,22,5,0,0,0,1
50.156055,22,5,0,0,0,1
50.156055,22,5,0,0,0,1
50.156055,22,5,0,0,0,1
50.156055,22,5,0,0,0,1
50.156055,22,5,0,0,0,1
50.156055,22,5,0,0,0,1
50.156055,22,5,0,0,0,1
50.156055,22,5,0,0,0,1
53.000916,11,5,0,0,0,1
53.000916,11,5,0,0,0,1
55.253944,11,3,0,0,0,1
55.253944,11,3,0,0,0,1
62.872593,10,3,1,0,0,0
62.872593,11,3,1,0,0,0
62.872593,12,3,1,0,0,0
62.872593,13,3,1,0,0,0
62.872593,14,3,1,0,0,0
63.90704,14,3,0,0,0,1
75.001762,13,3,0,0,0,1
77.173622,13,2,0,0,0,1
87.002991,12,2,0,0,0,1
95.434151,12,1,0,0,0,1
95.434151,12,1,0,0,0,1
96.954994,10,1,0,0,0,1
107.580688,9,1,0,0,0,1
113.669991,8,1,0,0,0,1
116.220276,7,1,0,0,0,1
122.004089,6,1,0,0,0,1
124.369949,7,0,1,0,0,0
125.858765,8,0,1,0,0,0
125.902351,9,0,1,0,0,0
128.883102,10,0,1,0,0,0
132.988144,10,0,0,0,0,1
153.740143,9,0,0,0,0,1
176.556732,8,0,0,0,0,1
186.200745,8,0,1,0,0,0
187.716675,9,0,1,0,0,0
189.20253,10,0,1,0,0,0
189.74614,11,0,1,0,0,0
190.694489,12,0,1,0,0,0
241.476669,12,0,0,0,0,1
245.015213,11,0,0,0,0,1
247.611603,11,0,1,0,0,0
249.561188,11,0,0,0,0,1
252.190048,11,0,1,0,0,0
253.112122,12,0,1,0,0,0
253.208466,13,0,1,0,0,0
253.62851,14,0,1,0,0,0
298.31665,15,0,1,0,0,0
