GameTime,PreyPopulation,PredatorPopulation,FPS,PreyGrowth,PredatorGrowth,PreyDeath,PredatorDeath
50.846386,13,22,0,0,0,1
50.846386,13,22,0,0,0,1
50.846386,13,22,0,0,0,1
50.846386,13,22,0,0,0,1
50.846386,13,22,0,0,0,1
50.846386,13,22,0,0,0,1
50.846386,13,22,0,0,0,1
50.846386,13,22,0,0,0,1
56.00053,5,22,0,0,0,1
56.00053,5,22,0,0,0,1
56.00053,5,22,0,0,0,1
56.00053,5,22,0,0,0,1
56.00053,5,22,0,0,0,1
56.00053,5,22,0,0,0,1
56.00053,5,22,0,0,0,1
56.00053,5,22,0,0,0,1
56.00053,5,22,0,0,0,1
56.00053,5,22,0,0,0,1
56.00053,5,22,0,0,0,1
56.00053,5,22,0,0,0,1
56.00053,5,22,0,0,0,1
56.00053,5,22,0,0,0,1
56.00053,5,22,0,0,0,1
56.00053,5,22,0,0,0,1
56.00053,5,22,0,0,0,1
63.111828,5,6,1,0,0,0
72.003311,5,7,1,1,0,0
72.003311,5,8,1,1,0,0
75.899246,5,8,0,0,0,1
76.907608,5,8,1,0,0,0
77.425926,6,8,1,0,0,0
84.134743,6,8,0,0,0,1
94.001198,5,8,0,0,0,1
102.00238,5,7,0,0,0,1
117.004204,5,6,0,0,0,1
117.004204,5,6,0,0,0,1
121.001198,5,4,0,0,0,1
126.003319,5,3,0,0,0,1
126.003319,5,3,0,0,0,1
127.745155,5,1,0,0,0,1
132.300262,4,1,0,0,0,1
135.002274,3,1,0,0,0,1
137.869263,4,0,1,0,0,0
139.896774,5,0,1,0,0,0
140.401749,6,0,1,0,0,0
192.610352,6,0,0,0,0,1
198.718323,6,0,1,0,0,0
201.748581,7,0,1,0,0,0
202.294083,8,0,1,0,0,0
202.294083,9,0,1,0,0,0
206.341187,9,0,0,0,0,1
260.809906,9,0,1,0,0,0
260.809906,10,0,1,0,0,0
264.394257,11,0,1,0,0,0
265.337158,11,0,0,0,0,1
266.413605,11,0,1,0,0,0
268.973907,12,0,1,0,0,0
282.464569,12,0,0,0,0,1
289.849976,11,0,0,0,0,1
