GameTime,PreyPopulation,PredatorPopulation,FPS,PreyGrowth,PredatorGrowth,PreyDeath,PredatorDeath
50.628521,13,5,0,0,0,1
50.628521,13,5,0,0,0,1
50.628521,13,5,0,0,0,1
50.628521,13,5,0,0,0,1
61.84507,10,5,1,0,0,0
62.355339,11,5,1,0,0,0
62.355339,12,5,1,0,0,0
67.487488,13,5,1,0,0,0
69.036842,14,5,1,0,0,0
70.593819,14,5,0,0,0,1
70.593819,14,5,0,0,0,1
71.00444,14,5,0,0,0,1
71.00444,14,6,1,1,0,0
71.00444,14,6,0,0,0,1
71.00444,14,6,0,0,0,1
77.225113,13,3,1,0,0,0
80.312965,13,3,0,0,0,1
107.000755,12,3,0,0,0,1
110.4776,12,2,0,0,0,1
112.827347,11,2,0,0,0,1
112.827347,11,2,0,0,0,1
120.647911,9,2,0,0,0,1
120.647911,9,2,0,0,0,1
122.001076,7,2,0,0,0,1
123.696487,8,1,1,0,0,0
127.266327,8,1,0,0,0,1
127.266327,9,1,1,0,0,0
131.108292,9,1,1,0,0,0
132.138489,10,1,1,0,0,0
138.428207,10,1,0,0,0,1
138.81601,11,1,1,0,0,0
148.920593,11,1,1,0,0,0
156.027252,11,1,0,0,0,1
157.261475,10,1,0,0,0,1
190.351685,10,1,1,0,0,0
194.405411,10,1,0,0,0,1
195.816513,10,1,1,0,0,0
197.377274,11,1,1,0,0,0
201.413574,11,1,0,0,0,1
205.708633,11,1,1,0,0,0
210.190598,12,1,1,0,0,0
212.658707,13,1,1,0,0,0
240.609894,13,1,0,0,0,1
244.004547,12,1,0,0,0,1
246.6978,12,0,0,0,0,1
255.952026,11,0,0,0,0,1
263.220459,10,0,0,0,0,1
267.050934,10,0,1,0,0,0
268.145111,11,0,1,0,0,0
273.694794,12,0,1,0,0,0
275.734344,13,0,1,0,0,0
277.556793,14,0,1,0,0,0
282.937744,15,0,1,0,0,0
291.566101,16,0,1,0,0,0
