GameTime,PreyPopulation,PredatorPopulation,FPS,PreyGrowth,PredatorGrowth,PreyDeath,PredatorDeath
50.233124,5,13,0,0,0,1
50.233124,5,13,0,0,0,1
50.233124,5,13,0,0,0,1
52.002605,2,13,0,0,0,1
52.002605,2,13,0,0,0,1
52.002605,2,13,0,0,0,1
52.002605,2,13,0,0,0,1
52.002605,2,13,0,0,0,1
52.002605,2,13,0,0,0,1
52.002605,2,13,0,0,0,1
52.002605,2,13,0,0,0,1
52.002605,2,13,0,0,0,1
52.002605,2,13,0,0,0,1
52.002605,2,13,0,0,0,1
52.002605,2,13,0,0,0,1
61.874859,3,1,1,0,0,0
64.424599,4,1,1,0,0,0
88.004227,4,1,0,0,0,1
110.59948,4,0,0,0,0,1
125.211044,4,0,1,0,0,0
125.839943,5,0,1,0,0,0
140.417191,6,0,1,0,0,0
187.5979,7,0,1,0,0,0
187.699265,8,0,1,0,0,0
188.253067,9,0,1,0,0,0
201.84906,10,0,1,0,0,0
211.50975,11,0,1,0,0,0
242.931519,11,0,0,0,0,1
249.109756,11,0,1,0,0,0
249.134232,12,0,1,0,0,0
249.680115,13,0,1,0,0,0
253.677917,13,0,0,0,0,1
271.531738,13,0,1,0,0,0
276.024109,14,0,1,0,0,0
276.543793,15,0,1,0,0,0
280.130096,15,0,0,0,0,1
299.811523,15,0,1,0,0,0
