GameTime,PreyPopulation,PredatorPopulation,PreyGrowth,PredatorGrowth,PreyDeath,PredatorDeath
42.119617,5,5,0,0,0,0
50.257771,4,5,0,0,0,0
52.004566,3,5,0,0,0,1
52.004566,3,5,0,0,0,1
62.918419,4,3,1,0,0,0
65.451157,5,3,1,0,0,0
82.002975,5,4,1,1,0,0
82.205818,5,4,0,0,0,0
82.720802,6,4,1,0,0,0
91.003815,5,5,1,1,0,0
108.002022,5,6,1,1,0,0
108.069008,5,6,0,0,0,0
114.218094,4,6,0,0,0,0
116.223526,3,6,0,0,0,0
116.223526,3,6,0,0,0,0
128.409485,1,6,0,0,0,0
156.00296,0,6,0,0,0,1
161.003036,0,5,0,0,0,1
164.001221,0,4,0,0,0,1
173.000748,0,3,0,0,0,1
175.00116,0,2,0,0,0,1
180.00264,0,1,0,0,0,1
