GameTime,PreyPopulation,PredatorPopulation,PreyGrowth,PredatorGrowth,PreyDeath,PredatorDeath
52.003063,5,1,0,0,0,1
61.808464,6,0,1,0,0,0
61.808464,7,0,1,0,0,0
62.826702,8,0,1,0,0,0
67.398834,9,0,1,0,0,0
71.987259,10,0,1,0,0,0
118.679268,10,0,0,0,0,0
124.825798,10,0,1,0,0,0
125.336357,11,0,1,0,0,0
126.762611,12,0,1,0,0,0
127.868301,13,0,1,0,0,0
128.891388,14,0,1,0,0,0
129.809494,15,0,1,0,0,0
134.999435,16,0,1,0,0,0
148.142166,16,0,0,0,0,0
160.806274,16,0,1,0,0,0
177.506897,16,0,0,0,0,0
180.660858,15,0,0,0,0,0
186.750763,15,0,1,0,0,0
187.378998,16,0,1,0,0,0
188.923859,17,0,1,0,0,0
191.852921,18,0,1,0,0,0
191.970993,19,0,1,0,0,0
191.970993,20,0,1,0,0,0
198.614059,21,0,1,0,0,0
200.440048,22,0,1,0,0,0
201.681061,23,0,1,0,0,0
208.071289,24,0,1,0,0,0
211.636444,24,0,0,0,0,0
217.757217,24,0,1,0,0,0
239.249695,24,0,0,0,0,0
242.200851,23,0,0,0,0,0
243.222153,22,0,0,0,0,0
245.769653,21,0,0,0,0,0
248.308517,20,0,0,0,0,0
248.826492,21,0,1,0,0,0
249.511292,21,0,1,0,0,0
251.555511,22,0,1,0,0,0
253.419006,23,0,1,0,0,0
255.615707,24,0,1,0,0,0
255.615707,25,0,1,0,0,0
255.615707,25,0,0,0,0,0
260.73111,25,0,1,0,0,0
262.54068,26,0,1,0,0,0
263.098785,26,0,0,0,0,0
263.285278,27,0,1,0,0,0
263.561279,27,0,0,0,0,0
269.941986,25,0,0,0,0,0
273.309418,24,0,0,0,0,0
274.832336,24,0,1,0,0,0
279.406494,25,0,1,0,0,0
286.972076,26,0,1,0,0,0
