GameTime,PreyPopulation,PredatorPopulation,PreyGrowth,PredatorGrowth,PreyDeath,PredatorDeath
51.000462,3,1,0,0,0,1
63.77953,4,0,1,0,0,0
64.287376,5,0,1,0,0,0
64.790482,6,0,1,0,0,0
115.882217,6,0,0,0,0,0
125.481461,6,0,1,0,0,0
125.993279,7,0,1,0,0,0
126.500717,8,0,1,0,0,0
127.008377,9,0,1,0,0,0
127.008377,10,0,1,0,0,0
186.842926,11,0,1,0,0,0
187.269012,12,0,1,0,0,0
187.778625,13,0,1,0,0,0
187.849335,14,0,1,0,0,0
188.363983,15,0,1,0,0,0
188.803223,16,0,1,0,0,0
189.390366,17,0,1,0,0,0
203.05838,18,0,1,0,0,0
221.340317,18,0,0,0,0,0
224.398651,17,0,0,0,0,0
239.629791,16,0,0,0,0,0
243.156967,15,0,0,0,0,0
248.745163,15,0,1,0,0,0
249.723862,15,0,0,0,0,0
250.376495,16,0,1,0,0,0
250.890976,16,0,1,0,0,0
251.912796,17,0,1,0,0,0
254.832993,17,0,0,0,0,0
260.565155,17,0,1,0,0,0
261.888,18,0,1,0,0,0
266.469513,19,0,1,0,0,0
269.026764,19,0,0,0,0,0
290.051025,19,0,1,0,0,0
290.310608,20,0,1,0,0,0
